
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.206	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SA7-530-200	3	ON External	20.000	OFF	1013	35.000	10%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	% air sat	OFF	SC7-535-194	3	OFF	14.200	OFF	1013	0.000	60%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Factory Air Calibration	20.000	20.000	1013	0.000	20.950	53.000	20.000	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 4	Factory 0% Calibration	Factory Air Calibration	20.000	20.000	1013	0.000	20.950	53.500	19.400	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Data	Smoothing:	3	
Date:	21.03.2017	
			 	Oxygen			Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
22.03.2017	09:20:16	38194.12		---	---	---	---	13.831	---	---	14.200	1016.44	35.206	13.831	---	---	137.286	---	---	173.163	0.059	---	---	2.257	42.158	---	---	4.971	
22.03.2017	09:20:17	38195.12		---	---	---	---	13.831	---	---	14.200	1016.41	35.206	13.831	---	---	141.377	---	---	172.948	0.066	---	---	2.230	42.229	---	---	5.131	
22.03.2017	09:20:18	38196.12		---	---	---	---	13.795	---	---	14.200	1016.42	35.206	13.795	---	---	123.094	---	---	172.929	0.063	---	---	2.231	42.321	---	---	5.235	
22.03.2017	09:20:19	38197.12		---	---	---	---	13.798	---	---	14.200	1016.44	35.206	13.798	---	---	138.446	---	---	173.073	0.047	---	---	2.231	42.411	---	---	5.296	
22.03.2017	09:20:20	38198.12		---	---	---	---	13.798	---	---	14.200	1016.47	35.206	13.798	---	---	133.068	---	---	173.159	0.039	---	---	2.240	42.478	---	---	5.333	
22.03.2017	09:20:21	38199.12		---	---	---	---	13.784	---	---	14.200	1016.48	35.206	13.784	---	---	141.215	---	---	173.190	0.052	---	---	2.239	42.535	---	---	5.343	
22.03.2017	09:20:22	38200.12		---	---	---	---	13.780	---	---	14.200	1016.48	35.206	13.780	---	---	125.398	---	---	173.341	0.060	---	---	2.216	42.570	---	---	5.340	
22.03.2017	09:20:23	38201.12		---	---	---	---	13.769	---	---	14.200	1016.46	35.206	13.769	---	---	122.968	---	---	173.495	0.065	---	---	2.216	42.586	---	---	5.322	
22.03.2017	09:20:24	38202.12		---	---	---	---	13.802	---	---	14.200	1016.46	35.216	13.802	---	---	120.808	---	---	173.667	0.055	---	---	2.213	42.598	---	---	5.306	
22.03.2017	09:20:25	38203.12		---	---	---	---	13.813	---	---	14.200	1016.43	35.226	13.813	---	---	125.716	---	---	173.327	0.050	---	---	2.229	42.619	---	---	5.295	
22.03.2017	09:20:26	38204.12		---	---	---	---	13.793	---	---	14.200	1016.43	35.236	13.793	---	---	127.279	---	---	173.083	0.058	---	---	2.228	42.618	---	---	5.268	
22.03.2017	09:20:27	38205.12		---	---	---	---	13.776	---	---	14.200	1016.44	35.236	13.776	---	---	129.542	---	---	172.922	0.062	---	---	2.210	42.618	---	---	5.270	
22.03.2017	09:20:28	38206.12		---	---	---	---	13.783	---	---	14.200	1016.44	35.236	13.783	---	---	133.410	---	---	173.126	0.061	---	---	2.212	42.599	---	---	5.262	
22.03.2017	09:20:29	38207.12		---	---	---	---	13.795	---	---	14.200	1016.47	35.236	13.795	---	---	127.559	---	---	173.709	0.068	---	---	2.218	42.564	---	---	5.279	
22.03.2017	09:20:30	38208.12		---	---	---	---	13.794	---	---	14.200	1016.44	35.246	13.794	---	---	129.001	---	---	173.379	0.064	---	---	2.236	42.512	---	---	5.284	
22.03.2017	09:20:31	38209.12		---	---	---	---	13.799	---	---	14.200	1016.42	35.257	13.799	---	---	124.954	---	---	173.270	0.075	---	---	2.239	42.451	---	---	5.303	
22.03.2017	09:20:32	38210.12		---	---	---	---	13.783	---	---	14.200	1016.39	35.267	13.783	---	---	133.084	---	---	172.807	0.064	---	---	2.218	42.400	---	---	5.315	
22.03.2017	09:20:33	38211.12		---	---	---	---	13.776	---	---	14.200	1016.40	35.267	13.776	---	---	140.716	---	---	173.012	0.070	---	---	2.220	42.369	---	---	5.304	
22.03.2017	09:20:34	38212.12		---	---	---	---	13.771	---	---	14.200	1016.45	35.267	13.771	---	---	137.117	---	---	173.043	0.060	---	---	2.202	42.380	---	---	5.285	
22.03.2017	09:20:35	38213.12		---	---	---	---	13.815	---	---	14.200	1016.45	35.267	13.815	---	---	128.839	---	---	173.617	0.053	---	---	2.219	42.367	---	---	5.275	
22.03.2017	09:20:36	38214.12		---	---	---	---	13.820	---	---	14.200	1016.51	35.267	13.820	---	---	118.528	---	---	173.583	0.053	---	---	2.215	42.356	---	---	5.289	
22.03.2017	09:20:37	38215.12		---	---	---	---	13.807	---	---	14.200	1016.47	35.280	13.807	---	---	131.718	---	---	173.490	0.057	---	---	2.217	42.352	---	---	5.305	
22.03.2017	09:20:38	38216.12		---	---	---	---	13.790	---	---	14.200	1016.48	35.292	13.790	---	---	148.383	---	---	173.108	0.056	---	---	2.204	42.411	---	---	5.332	
22.03.2017	09:20:39	38217.12		---	---	---	---	13.782	---	---	14.200	1016.46	35.305	13.782	---	---	148.818	---	---	173.036	0.059	---	---	2.215	42.486	---	---	5.338	
22.03.2017	09:20:40	38218.12		---	---	---	---	13.763	---	---	14.200	1016.47	35.305	13.763	---	---	125.727	---	---	172.855	0.050	---	---	2.218	42.533	---	---	5.358	
22.03.2017	09:20:41	38219.12		---	---	---	---	13.774	---	---	14.200	1016.45	35.305	13.774	---	---	106.378	---	---	172.641	0.058	---	---	2.230	42.580	---	---	5.350	
22.03.2017	09:20:42	38220.12		---	---	---	---	13.781	---	---	14.200	1016.45	35.305	13.781	---	---	99.111	---	---	173.087	0.048	---	---	2.224	42.612	---	---	5.357	
22.03.2017	09:20:43	38221.12		---	---	---	---	13.806	---	---	14.200	1016.44	35.315	13.806	---	---	98.676	---	---	173.532	0.067	---	---	2.234	42.667	---	---	5.348	
22.03.2017	09:20:44	38222.12		---	---	---	---	13.778	---	---	14.200	1016.47	35.326	13.778	---	---	72.668	---	---	173.772	0.067	---	---	2.231	42.716	---	---	5.318	
22.03.2017	09:20:45	38223.12		---	---	---	---	13.803	---	---	14.200	1016.46	35.349	13.803	---	---	80.912	---	---	173.385	0.082	---	---	2.230	42.773	---	---	5.324	
22.03.2017	09:20:46	38224.12		---	---	---	---	13.800	---	---	14.200	1016.48	35.349	13.800	---	---	96.904	---	---	173.331	0.083	---	---	2.229	42.810	---	---	5.320	
22.03.2017	09:20:47	38225.12		---	---	---	---	13.824	---	---	14.200	1016.44	35.361	13.824	---	---	124.921	---	---	172.939	0.094	---	---	2.228	42.825	---	---	5.328	
22.03.2017	09:20:48	38226.12		---	---	---	---	13.814	---	---	14.200	1016.42	35.361	13.814	---	---	133.310	---	---	173.122	0.089	---	---	2.214	42.838	---	---	5.329	
22.03.2017	09:20:49	38227.12		---	---	---	---	13.846	---	---	14.200	1016.41	35.374	13.846	---	---	122.425	---	---	173.012	0.081	---	---	2.212	42.847	---	---	5.286	
22.03.2017	09:20:50	38228.12		---	---	---	---	13.840	---	---	14.200	1016.45	35.379	13.840	---	---	117.978	---	---	173.187	0.068	---	---	2.223	42.871	---	---	4.834	
22.03.2017	09:20:51	38229.12		---	---	---	---	13.828	---	---	14.200	1016.46	35.379	13.828	---	---	93.128	---	---	173.054	0.052	---	---	2.214	42.869	---	---	4.661	
22.03.2017	09:20:52	38230.12		---	---	---	---	13.807	---	---	14.200	1016.48	35.384	13.807	---	---	97.315	---	---	172.710	0.045	---	---	2.207	42.883	---	---	4.502	
22.03.2017	09:20:53	38231.12		---	---	---	---	13.821	---	---	14.200	1016.48	35.379	13.821	---	---	107.428	---	---	172.820	0.049	---	---	2.204	42.890	---	---	4.794	
22.03.2017	09:20:54	38232.12		---	---	---	---	13.833	---	---	14.200	1016.46	35.379	13.833	---	---	112.294	---	---	172.901	0.058	---	---	2.215	42.911	---	---	4.807	
22.03.2017	09:20:55	38233.12		---	---	---	---	13.818	---	---	14.200	1016.43	35.374	13.818	---	---	125.839	---	---	173.385	0.070	---	---	2.216	42.908	---	---	4.840	
22.03.2017	09:20:56	38234.12		---	---	---	---	13.810	---	---	14.200	1016.43	35.374	13.810	---	---	119.381	---	---	173.369	0.076	---	---	2.209	42.922	---	---	4.816	
22.03.2017	09:20:57	38235.12		---	---	---	---	13.813	---	---	14.200	1016.47	35.374	13.813	---	---	123.271	---	---	173.290	0.087	---	---	2.224	42.903	---	---	4.901	
22.03.2017	09:20:58	38236.12		---	---	---	---	13.793	---	---	14.200	1016.49	35.374	13.793	---	---	108.632	---	---	173.133	0.081	---	---	2.225	42.903	---	---	4.906	
22.03.2017	09:20:59	38237.12		---	---	---	---	13.801	---	---	14.200	1016.45	35.374	13.801	---	---	108.331	---	---	173.137	0.085	---	---	2.221	42.914	---	---	4.919	
22.03.2017	09:21:00	38238.12		---	---	---	---	13.792	---	---	14.200	1016.41	35.374	13.792	---	---	116.846	---	---	173.453	0.078	---	---	2.220	42.952	---	---	4.789	
22.03.2017	09:21:01	38239.12		---	---	---	---	13.820	---	---	14.200	1016.41	35.374	13.820	---	---	132.439	---	---	173.439	0.071	---	---	2.225	43.005	---	---	4.753	
22.03.2017	09:21:02	38240.12		---	---	---	---	13.820	---	---	14.200	1016.46	35.374	13.820	---	---	144.101	---	---	173.591	0.074	---	---	2.228	43.057	---	---	4.751	
22.03.2017	09:21:03	38241.12		---	---	---	---	13.807	---	---	14.200	1016.46	35.379	13.807	---	---	141.179	---	---	173.080	0.074	---	---	2.236	43.114	---	---	4.750	
22.03.2017	09:21:04	38242.12		---	---	---	---	13.788	---	---	14.200	1016.46	35.379	13.788	---	---	117.799	---	---	173.150	0.070	---	---	2.230	43.170	---	---	4.749	
22.03.2017	09:21:05	38243.12		---	---	---	---	13.783	---	---	14.200	1016.45	35.384	13.783	---	---	115.835	---	---	172.926	0.062	---	---	2.227	43.194	---	---	4.728	
22.03.2017	09:21:06	38244.12		---	---	---	---	13.799	---	---	14.200	1016.46	35.384	13.799	---	---	113.993	---	---	173.317	0.052	---	---	2.224	43.238	---	---	4.723	
22.03.2017	09:21:07	38245.12		---	---	---	---	13.820	---	---	14.200	1016.48	35.384	13.820	---	---	129.939	---	---	173.180	0.061	---	---	2.220	43.263	---	---	4.678	
22.03.2017	09:21:08	38246.12		---	---	---	---	13.818	---	---	14.200	1016.46	35.379	13.818	---	---	115.894	---	---	173.342	0.051	---	---	2.215	43.314	---	---	4.639	
22.03.2017	09:21:09	38247.12		---	---	---	---	13.805	---	---	14.200	1016.48	35.374	13.805	---	---	115.449	---	---	172.784	0.047	---	---	2.221	43.338	---	---	4.590	
22.03.2017	09:21:10	38248.12		---	---	---	---	13.817	---	---	14.200	1016.48	35.374	13.817	---	---	112.168	---	---	173.079	0.053	---	---	2.235	43.355	---	---	4.592	
22.03.2017	09:21:11	38249.12		---	---	---	---	13.813	---	---	14.200	1016.50	35.374	13.813	---	---	107.868	---	---	173.124	0.050	---	---	2.240	43.352	---	---	4.590	
22.03.2017	09:21:12	38250.12		---	---	---	---	13.803	---	---	14.200	1016.50	35.379	13.803	---	---	108.531	---	---	173.574	0.066	---	---	2.226	43.364	---	---	4.595	
22.03.2017	09:21:13	38251.12		---	---	---	---	13.775	---	---	14.200	1016.51	35.389	13.775	---	---	110.562	---	---	173.570	0.066	---	---	2.198	43.383	---	---	4.580	
22.03.2017	09:21:14	38252.12		---	---	---	---	13.752	---	---	14.200	1016.49	35.407	13.752	---	---	118.963	---	---	173.427	0.073	---	---	2.200	43.397	---	---	4.568	
22.03.2017	09:21:15	38253.12		---	---	---	---	13.771	---	---	14.200	1016.48	35.412	13.771	---	---	129.977	---	---	173.627	0.065	---	---	2.199	43.379	---	---	4.560	
22.03.2017	09:21:16	38254.12		---	---	---	---	13.765	---	---	14.200	1016.45	35.419	13.765	---	---	127.769	---	---	173.234	0.065	---	---	2.225	43.373	---	---	4.533	
22.03.2017	09:21:17	38255.12		---	---	---	---	13.787	---	---	14.200	1016.45	35.419	13.787	---	---	39.105	---	---	173.243	0.066	---	---	2.229	43.371	---	---	4.514	
22.03.2017	09:21:18	38256.12		---	---	---	---	13.784	---	---	14.200	1016.42	35.419	13.784	---	---	32.561	---	---	172.856	0.069	---	---	2.234	43.385	---	---	4.488	
22.03.2017	09:21:19	38257.12		---	---	---	---	13.818	---	---	14.200	1016.41	35.419	13.818	---	---	28.834	---	---	173.266	0.065	---	---	2.230	43.394	---	---	4.476	
22.03.2017	09:21:20	38258.12		---	---	---	---	13.829	---	---	14.200	1016.42	35.422	13.829	---	---	128.138	---	---	173.206	0.060	---	---	2.246	43.411	---	---	4.439	
22.03.2017	09:21:21	38259.12		---	---	---	---	13.847	---	---	14.200	1016.43	35.440	13.847	---	---	130.215	---	---	173.501	0.051	---	---	2.256	43.430	---	---	4.436	
22.03.2017	09:21:22	38260.12		---	---	---	---	13.832	---	---	14.200	1016.46	35.450	13.832	---	---	137.432	---	---	173.111	0.060	---	---	2.252	43.484	---	---	4.416	
22.03.2017	09:21:23	38261.12		---	---	---	---	13.826	---	---	14.200	1016.47	35.450	13.826	---	---	131.682	---	---	173.419	0.072	---	---	2.236	43.545	---	---	4.422	
22.03.2017	09:21:24	38262.12		---	---	---	---	13.841	---	---	14.200	1016.45	35.450	13.841	---	---	123.763	---	---	173.556	0.079	---	---	2.221	43.630	---	---	4.384	
22.03.2017	09:21:25	38263.12		---	---	---	---	13.830	---	---	14.200	1016.44	35.450	13.830	---	---	119.715	---	---	173.898	0.075	---	---	2.220	43.688	---	---	4.371	
22.03.2017	09:21:26	38264.12		---	---	---	---	13.844	---	---	14.200	1016.43	35.458	13.844	---	---	117.411	---	---	173.613	0.058	---	---	2.233	43.760	---	---	4.347	
22.03.2017	09:21:27	38265.12		---	---	---	---	13.833	---	---	14.200	1016.45	35.458	13.833	---	---	104.941	---	---	173.194	0.051	---	---	2.226	43.816	---	---	4.349	
22.03.2017	09:21:28	38266.12		---	---	---	---	13.853	---	---	14.200	1016.45	35.450	13.853	---	---	93.119	---	---	173.146	0.044	---	---	2.225	43.876	---	---	4.354	
22.03.2017	09:21:29	38267.12		---	---	---	---	13.825	---	---	14.200	1016.44	35.450	13.825	---	---	105.783	---	---	173.228	0.053	---	---	2.200	43.926	---	---	4.342	
22.03.2017	09:21:30	38268.12		---	---	---	---	13.825	---	---	14.200	1016.45	35.450	13.825	---	---	125.218	---	---	173.266	0.051	---	---	2.210	44.028	---	---	4.321	
22.03.2017	09:21:31	38269.12		---	---	---	---	13.822	---	---	14.200	1016.45	35.458	13.822	---	---	139.432	---	---	173.185	0.050	---	---	2.207	44.112	---	---	4.292	
22.03.2017	09:21:32	38270.12		---	---	---	---	13.811	---	---	14.200	1016.45	35.458	13.811	---	---	125.524	---	---	173.390	0.057	---	---	2.222	44.200	---	---	4.298	
22.03.2017	09:21:33	38271.12		---	---	---	---	13.784	---	---	14.200	1016.44	35.458	13.784	---	---	131.299	---	---	173.374	0.064	---	---	2.223	44.241	---	---	4.309	
22.03.2017	09:21:34	38272.12		---	---	---	---	13.760	---	---	14.200	1016.42	35.458	13.760	---	---	132.675	---	---	173.582	0.084	---	---	2.240	44.269	---	---	4.334	
22.03.2017	09:21:35	38273.12		---	---	---	---	13.768	---	---	14.200	1016.44	35.458	13.768	---	---	149.562	---	---	173.343	0.075	---	---	2.241	44.277	---	---	4.332	
22.03.2017	09:21:36	38274.12		---	---	---	---	13.749	---	---	14.200	1016.43	35.458	13.749	---	---	137.676	---	---	173.444	0.088	---	---	2.250	44.284	---	---	4.326	
22.03.2017	09:21:37	38275.12		---	---	---	---	13.754	---	---	14.200	1016.44	35.468	13.754	---	---	153.347	---	---	173.329	0.077	---	---	2.233	44.300	---	---	4.307	
22.03.2017	09:21:38	38276.12		---	---	---	---	13.783	---	---	14.200	1016.44	35.478	13.783	---	---	136.429	---	---	173.035	0.072	---	---	2.231	44.309	---	---	4.293	
22.03.2017	09:21:39	38277.12		---	---	---	---	13.822	---	---	14.200	1016.50	35.501	13.822	---	---	138.405	---	---	173.069	0.058	---	---	2.223	44.318	---	---	4.277	
22.03.2017	09:21:40	38278.12		---	---	---	---	13.833	---	---	14.200	1016.52	35.513	13.833	---	---	115.016	---	---	173.464	0.051	---	---	2.225	44.326	---	---	4.269	
22.03.2017	09:21:41	38279.12		---	---	---	---	13.815	---	---	14.200	1016.51	35.526	13.815	---	---	120.815	---	---	174.014	0.055	---	---	2.210	44.340	---	---	4.251	
22.03.2017	09:21:42	38280.12		---	---	---	---	13.810	---	---	14.200	1016.48	35.526	13.810	---	---	123.986	---	---	173.864	0.050	---	---	2.203	44.347	---	---	4.236	
22.03.2017	09:21:43	38281.12		---	---	---	---	13.800	---	---	14.200	1016.49	35.526	13.800	---	---	135.149	---	---	173.018	0.049	---	---	2.217	44.352	---	---	4.220	
22.03.2017	09:21:44	38282.12		---	---	---	---	13.810	---	---	14.200	1016.50	35.526	13.810	---	---	146.694	---	---	172.464	0.045	---	---	2.215	44.358	---	---	4.222	
22.03.2017	09:21:45	38283.12		---	---	---	---	13.810	---	---	14.200	1016.51	35.526	13.810	---	---	147.811	---	---	172.682	0.059	---	---	2.223	44.354	---	---	4.211	
22.03.2017	09:21:46	38284.12		---	---	---	---	13.810	---	---	14.200	1016.50	35.526	13.810	---	---	139.405	---	---	172.911	0.060	---	---	2.190	44.381	---	---	4.208	
22.03.2017	09:21:47	38285.12		---	---	---	---	13.800	---	---	14.200	1016.49	35.526	13.800	---	---	129.923	---	---	172.830	0.068	---	---	2.178	44.388	---	---	4.184	
22.03.2017	09:21:48	38286.12		---	---	---	---	13.789	---	---	14.200	1016.49	35.526	13.789	---	---	128.838	---	---	172.884	0.073	---	---	2.176	44.402	---	---	4.181	
22.03.2017	09:21:49	38287.12		---	---	---	---	13.809	---	---	14.200	1016.47	35.526	13.809	---	---	134.358	---	---	172.864	0.082	---	---	2.201	44.415	---	---	4.418	
22.03.2017	09:21:50	38288.12		---	---	---	---	13.804	---	---	14.200	1016.45	35.526	13.804	---	---	131.162	---	---	173.425	0.088	---	---	2.222	44.439	---	---	4.865	
22.03.2017	09:21:51	38289.12		---	---	---	---	13.809	---	---	14.200	1016.46	35.513	13.809	---	---	145.234	---	---	173.493	0.080	---	---	2.218	44.467	---	---	5.155	
22.03.2017	09:21:52	38290.12		---	---	---	---	13.815	---	---	14.200	1016.48	35.501	13.815	---	---	76.192	---	---	173.685	0.053	---	---	2.209	44.481	---	---	5.230	
22.03.2017	09:21:53	38291.12		---	---	---	---	13.824	---	---	14.200	1016.49	35.488	13.824	---	---	78.778	---	---	173.584	0.048	---	---	2.209	44.511	---	---	5.195	
22.03.2017	09:21:54	38292.12		---	---	---	---	13.828	---	---	14.200	1016.47	35.488	13.828	---	---	61.702	---	---	173.442	0.045	---	---	2.212	44.524	---	---	5.324	
22.03.2017	09:21:55	38293.12		---	---	---	---	13.807	---	---	14.200	1016.46	35.488	13.807	---	---	134.405	---	---	173.390	0.064	---	---	2.203	44.541	---	---	5.422	
22.03.2017	09:21:56	38294.12		---	---	---	---	13.821	---	---	14.200	1016.49	35.478	13.821	---	---	142.063	---	---	173.099	0.055	---	---	2.198	44.548	---	---	5.359	
22.03.2017	09:21:57	38295.12		---	---	---	---	13.806	---	---	14.200	1016.49	35.468	13.806	---	---	136.530	---	---	173.151	0.052	---	---	2.192	44.587	---	---	5.289	
22.03.2017	09:21:58	38296.12		---	---	---	---	13.822	---	---	14.200	1016.50	35.458	13.822	---	---	138.879	---	---	172.930	0.056	---	---	2.197	44.604	---	---	5.248	
22.03.2017	09:21:59	38297.12		---	---	---	---	13.804	---	---	14.200	1016.48	35.458	13.804	---	---	125.090	---	---	173.084	0.061	---	---	2.201	44.630	---	---	5.313	
22.03.2017	09:22:00	38298.12		---	---	---	---	13.851	---	---	14.200	1016.51	35.458	13.851	---	---	139.158	---	---	173.010	0.083	---	---	2.204	44.650	---	---	5.392	
22.03.2017	09:22:01	38299.12		---	---	---	---	13.831	---	---	14.200	1016.50	35.458	13.831	---	---	127.385	---	---	173.328	0.079	---	---	2.212	44.686	---	---	5.398	
22.03.2017	09:22:02	38300.12		---	---	---	---	13.816	---	---	14.200	1016.51	35.448	13.816	---	---	135.408	---	---	173.483	0.094	---	---	2.220	44.724	---	---	5.172	
22.03.2017	09:22:03	38301.12		---	---	---	---	13.795	---	---	14.200	1016.50	35.437	13.795	---	---	140.465	---	---	173.684	0.079	---	---	2.217	44.760	---	---	4.850	
22.03.2017	09:22:04	38302.12		---	---	---	---	13.784	---	---	14.200	1016.50	35.427	13.784	---	---	151.986	---	---	173.451	0.083	---	---	2.226	44.812	---	---	4.729	
22.03.2017	09:22:05	38303.12		---	---	---	---	13.770	---	---	14.200	1016.49	35.427	13.770	---	---	142.583	---	---	173.267	0.082	---	---	2.212	44.855	---	---	4.546	
22.03.2017	09:22:06	38304.12		---	---	---	---	13.762	---	---	14.200	1016.47	35.427	13.762	---	---	130.261	---	---	173.216	0.091	---	---	2.225	44.891	---	---	4.265	
22.03.2017	09:22:07	38305.12		---	---	---	---	13.780	---	---	14.200	1016.48	35.427	13.780	---	---	133.546	---	---	173.225	0.081	---	---	2.215	44.891	---	---	3.820	
22.03.2017	09:22:08	38306.12		---	---	---	---	13.805	---	---	14.200	1016.51	35.427	13.805	---	---	136.729	---	---	173.380	0.062	---	---	2.202	44.917	---	---	3.652	
22.03.2017	09:22:09	38307.12		---	---	---	---	13.841	---	---	14.200	1016.52	35.414	13.841	---	---	133.725	---	---	173.183	0.053	---	---	2.180	44.957	---	---	3.647	
22.03.2017	09:22:10	38308.12		---	---	---	---	13.838	---	---	14.200	1016.50	35.414	13.838	---	---	124.434	---	---	173.258	0.063	---	---	2.165	45.003	---	---	3.648	
22.03.2017	09:22:11	38309.12		---	---	---	---	13.835	---	---	14.200	1016.47	35.414	13.835	---	---	130.410	---	---	173.030	0.080	---	---	2.184	45.038	---	---	3.640	
22.03.2017	09:22:12	38310.12		---	---	---	---	13.797	---	---	14.200	1016.46	35.427	13.797	---	---	131.285	---	---	173.006	0.091	---	---	2.192	45.061	---	---	3.640	
22.03.2017	09:22:13	38311.12		---	---	---	---	13.820	---	---	14.200	1016.47	35.427	13.820	---	---	138.999	---	---	172.780	0.072	---	---	2.207	45.054	---	---	3.641	
22.03.2017	09:22:14	38312.12		---	---	---	---	13.862	---	---	14.200	1016.48	35.427	13.862	---	---	136.028	---	---	172.561	0.068	---	---	2.203	45.053	---	---	3.641	
22.03.2017	09:22:15	38313.12		---	---	---	---	13.867	---	---	14.200	1016.49	35.414	13.867	---	---	146.030	---	---	172.686	0.072	---	---	2.200	45.044	---	---	3.640	
22.03.2017	09:22:16	38314.12		---	---	---	---	13.868	---	---	14.200	1016.47	35.414	13.868	---	---	143.621	---	---	173.201	0.092	---	---	2.199	45.095	---	---	3.644	
22.03.2017	09:22:17	38315.12		---	---	---	---	13.823	---	---	14.200	1016.46	35.414	13.823	---	---	131.069	---	---	173.314	0.086	---	---	2.199	45.122	---	---	3.653	
22.03.2017	09:22:18	38316.12		---	---	---	---	13.810	---	---	14.200	1016.46	35.427	13.810	---	---	117.297	---	---	173.157	0.062	---	---	2.203	45.144	---	---	3.653	
22.03.2017	09:22:19	38317.12		---	---	---	---	13.832	---	---	14.200	1016.49	35.427	13.832	---	---	99.072	---	---	173.047	0.063	---	---	2.199	45.157	---	---	3.650	
22.03.2017	09:22:20	38318.12		---	---	---	---	13.830	---	---	14.200	1016.46	35.427	13.830	---	---	112.908	---	---	173.516	0.056	---	---	2.191	45.173	---	---	3.646	
22.03.2017	09:22:21	38319.12		---	---	---	---	13.833	---	---	14.200	1016.47	35.427	13.833	---	---	120.102	---	---	173.575	0.063	---	---	2.173	45.193	---	---	3.645	
22.03.2017	09:22:22	38320.12		---	---	---	---	13.811	---	---	14.200	1016.48	35.427	13.811	---	---	128.545	---	---	173.345	0.060	---	---	2.174	45.195	---	---	3.645	
22.03.2017	09:22:23	38321.12		---	---	---	---	13.816	---	---	14.200	1016.50	35.437	13.816	---	---	112.058	---	---	173.198	0.058	---	---	2.178	45.184	---	---	3.649	
22.03.2017	09:22:24	38322.12		---	---	---	---	13.821	---	---	14.200	1016.49	35.448	13.821	---	---	111.008	---	---	173.135	0.052	---	---	2.199	45.178	---	---	3.655	
22.03.2017	09:22:25	38323.12		---	---	---	---	13.819	---	---	14.200	1016.47	35.458	13.819	---	---	116.200	---	---	172.856	0.056	---	---	2.198	45.193	---	---	3.644	
22.03.2017	09:22:26	38324.12		---	---	---	---	13.845	---	---	14.200	1016.48	35.458	13.845	---	---	130.871	---	---	172.708	0.055	---	---	2.204	45.244	---	---	3.634	
22.03.2017	09:22:27	38325.12		---	---	---	---	13.855	---	---	14.200	1016.50	35.458	13.855	---	---	134.455	---	---	172.698	0.062	---	---	2.192	45.272	---	---	3.633	
22.03.2017	09:22:28	38326.12		---	---	---	---	13.852	---	---	14.200	1016.51	35.458	13.852	---	---	132.360	---	---	173.274	0.054	---	---	2.180	45.317	---	---	3.644	
22.03.2017	09:22:29	38327.12		---	---	---	---	13.831	---	---	14.200	1016.47	35.458	13.831	---	---	127.727	---	---	173.289	0.069	---	---	2.177	45.364	---	---	3.645	
22.03.2017	09:22:30	38328.12		---	---	---	---	13.803	---	---	14.200	1016.44	35.458	13.803	---	---	123.509	---	---	173.408	0.069	---	---	2.197	45.435	---	---	3.637	
22.03.2017	09:22:31	38329.12		---	---	---	---	13.810	---	---	14.200	1016.43	35.458	13.810	---	---	122.799	---	---	173.091	0.062	---	---	2.205	45.514	---	---	3.627	
22.03.2017	09:22:32	38330.12		---	---	---	---	13.824	---	---	14.200	1016.45	35.458	13.824	---	---	130.263	---	---	173.370	0.055	---	---	2.199	45.568	---	---	3.619	
22.03.2017	09:22:33	38331.12		---	---	---	---	13.838	---	---	14.200	1016.43	35.458	13.838	---	---	132.811	---	---	173.348	0.057	---	---	2.187	45.632	---	---	3.613	
22.03.2017	09:22:34	38332.12		---	---	---	---	13.811	---	---	14.200	1016.44	35.448	13.811	---	---	140.404	---	---	173.323	0.058	---	---	2.186	45.654	---	---	3.608	
